OBJECTID,Borough,Type,Provider,Latitude,Longitude,Location_T,City,BoroCode,NTACode
403,QU,Free,QPL,40.70076527,-73.83162542,Library,Richmond Hill,4,QN54
404,MN,Free,NYPL,40.73808712,-73.98204889,Library,New York,1,MN21
405,MN,Free,NYPL,40.71445646,-73.98853727,Library,New York,1,MN28
406,BK,Free,BPL,40.6830049,-73.93480547,Library,Brooklyn,3,BK35
407,MN,Free,NYPL,40.81468863,-73.94095299,Library,New York,1,MN03
408,BX,Free,NYPL,40.84400191,-73.91008714,Library,Bronx,2,BX41
409,BK,Free,BPL,40.63263699,-73.91998488,Library,Brooklyn,3,BK58
410,BX,Free,NYPL,40.8701397,-73.84506428,Library,Bronx,2,BX03
411,SI,Free,NYPL,40.57193185,-74.11195815,Library,Staten Island,5,SI45
412,BX,Free,NYPL,40.89108507,-73.85958124,Library,Bronx,2,BX44
413,BK,Free,BPL,40.61986842,-73.91702121,Library,Brooklyn,3,BK45
414,SI,Free,NYPL,40.63450894,-74.11482187,Library,Staten Island,5,SI35
415,MN,Free,NYPL,40.74382263,-73.97990765,Library,New York,1,MN20
416,MN,Free,NYPL,40.74046546,-73.99335691,Library,New York,1,MN13
417,BX,Free,NYPL,40.86903939,-73.90119379,Library,Bronx,2,BX28
418,QU,Free,QPL,40.75852927,-73.91862332,Library,Long Island City,4,QN70
419,QU,Free,QPL,40.70596209,-73.79440753,Library,Jamaica,4,QN61
420,SI,Free,NYPL,40.55242326,-74.15111164,Library,Staten Island,5,SI54
421,MN,Free,NYPL,40.71360652,-74.00786167,Library,New York,1,MN24
422,MN,Free,NYPL,40.71939728,-73.9796056,Library,New York,1,MN28
423,BX,Free,NYPL,40.8186874,-73.89413564,Library,Bronx,2,BX27
424,BX,Free,NYPL,40.86680443,-73.86322248,Library,Bronx,2,BX07
425,QU,Free,QPL,40.76012558,-73.76836198,Library,Bayside,4,QN46
426,QU,Free,QPL,40.57939087,-73.8377356,Library,Rockaway Park,4,QN10
427,BK,Free,BPL,40.57663778,-73.98606199,Library,Brooklyn,3,BK21
428,MN,Free,NYPL,40.82656708,-73.93593959,Library,New York,1,MN03
429,QU,Free,QPL,40.75780343,-73.9393093,Library,Long Island City,4,QN68
430,BX,Free,NYPL,40.86298061,-73.89450289,Library,Bronx,2,BX05
431,BX,Free,NYPL,40.84802911,-73.85695785,Library,Bronx,2,BX37
432,MN,Free,NYPL,40.72409636,-73.99569899,Library,New York,1,MN24
433,MN,Free,NYPL,40.75406788,-73.97356772,Library,New York,1,MN19
434,MN,Free,Manhattan Down Alliance,40.7041016,-74.0076981,Outdoor,New York,1,MN25
435,MN,Free,Manhattan Down Alliance,40.7036018,-74.0074997,Outdoor,New York,1,MN25
436,MN,Free,Manhattan Down Alliance,40.7033997,-74.0084,Outdoor,New York,1,MN25
437,MN,Free,Manhattan Down Alliance,40.7041016,-74.009201,Outdoor,New York,1,MN25
438,MN,Free,Manhattan Down Alliance,40.7033005,-74.0093002,Outdoor,New York,1,MN25
439,MN,Free,Manhattan Down Alliance,40.7028999,-74.0095978,Outdoor,New York,1,MN25
440,MN,Free,Manhattan Down Alliance,40.7028008,-74.0094986,Outdoor,New York,1,MN25
441,MN,Free,Manhattan Down Alliance,40.7030983,-74.0106964,Outdoor,New York,1,MN25
442,MN,Free,Manhattan Down Alliance,40.702301,-74.0126038,Outdoor,New York,1,MN25
443,MN,Free,Manhattan Down Alliance,40.7019005,-74.0124969,Outdoor,New York,1,MN25
444,MN,Free,Manhattan Down Alliance,40.7015991,-74.0093002,Outdoor,New York,1,MN25
445,MN,Free,Manhattan Down Alliance,40.705101,-74.0139999,Outdoor,New York,1,MN25
446,MN,Free,Manhattan Down Alliance,40.705101,-74.0139008,Outdoor,New York,1,MN25
447,MN,Free,Manhattan Down Alliance,40.7041016,-74.0105972,Outdoor,New York,1,MN25
448,MN,Free,Manhattan Down Alliance,40.7038994,-74.0103989,Outdoor,New York,1,MN25
449,MN,Free,Manhattan Down Alliance,40.7043991,-74.0101013,Outdoor,New York,1,MN25
450,MN,Free,Manhattan Down Alliance,40.7042999,-74.0102005,Outdoor,New York,1,MN25
451,MN,Free,Manhattan Down Alliance,40.707901,-74.0121994,Outdoor,New York,1,MN25
452,MN,Free,Manhattan Down Alliance,40.7086983,-74.0130997,Outdoor,New York,1,MN25
453,MN,Free,Manhattan Down Alliance,40.7130013,-74.0118027,Outdoor,New York,1,MN24
454,MN,Free,Manhattan Down Alliance,40.7132988,-74.0118027,Outdoor,New York,1,MN24
455,MN,Free,Manhattan Down Alliance,40.7081985,-74.0121002,Outdoor,New York,1,MN25
456,MN,Free,Manhattan Down Alliance,40.7080994,-74.0119019,Outdoor,New York,1,MN25
457,MN,Free,Manhattan Down Alliance,40.7080002,-74.0118027,Outdoor,New York,1,MN25
458,SI,Limited Free,SPECTRUM,40.618237,-74.107213,Indoor,Staten Island,5,SI07
459,SI,Limited Free,SPECTRUM,40.618237,-74.107213,Indoor,Staten Island,5,SI07
460,SI,Limited Free,SPECTRUM,40.618237,-74.107213,Indoor,Staten Island,5,SI07
461,BK,Limited Free,SPECTRUM,40.677193,-74.008723,Outdoor,Brooklyn,3,BK33
462,MN,Free,Harlem,40.801846,-73.945137,Outdoor,New York,1,MN34
463,MN,Free,Harlem,40.805974,-73.941244,Outdoor,New York,1,MN34
464,MN,Free,Harlem,40.805971,-73.940566,Outdoor,New York,1,MN34
465,MN,Free,Harlem,40.815347,-73.947576,Outdoor,New York,1,MN03
466,MN,Free,Harlem,40.811568,-73.946537,Outdoor,New York,1,MN03
467,MN,Free,Harlem,40.806297,-73.943912,Outdoor,New York,1,MN11
468,MN,Free,Harlem,40.811684,-73.950042,Outdoor,New York,1,MN03
469,MN,Free,Harlem,40.815936,-73.942971,Outdoor,New York,1,MN03
470,MN,Free,Harlem,40.812181,-73.937834,Outdoor,New York,1,MN34
471,MN,Free,Harlem,40.80349,-73.956094,Outdoor,New York,1,MN11
472,MN,Free,Harlem,40.812186,-73.947955,Outdoor,New York,1,MN03
473,MN,Free,Harlem,40.812598,-73.946296,Outdoor,New York,1,MN03
474,MN,Free,Harlem,40.805058,-73.947815,Outdoor,New York,1,MN11
475,MN,Free,Harlem,40.805228,-73.947675,Outdoor,New York,1,MN11
476,MN,Free,Harlem,40.804279,-73.952533,Outdoor,New York,1,MN11
477,MN,Free,Harlem,40.806858,-73.949726,Outdoor,New York,1,MN11
478,MN,Free,Harlem,40.801137,-73.953778,Outdoor,New York,1,MN11
479,MN,Free,Harlem,40.806016,-73.9524,Outdoor,New York,1,MN11
480,MN,Free,Harlem,40.805429,-73.942537,Outdoor,New York,1,MN34
481,MN,Free,Harlem,40.800479,-73.944696,Outdoor,New York,1,MN34
482,MN,Free,Harlem,40.798728,-73.945598,Outdoor,New York,1,MN34
483,MN,Free,Harlem,40.797893,-73.948786,Outdoor,New York,1,MN11
484,MN,Free,Harlem,40.801527,-73.952822,Outdoor,New York,1,MN11
485,MN,Free,Harlem,40.805393,-73.953661,Outdoor,New York,1,MN11
486,MN,Free,Harlem,40.802337,-73.956706,Outdoor,New York,1,MN11
487,MN,Free,Harlem,40.809398,-73.939561,Outdoor,New York,1,MN03
488,MN,Free,Harlem,40.808843,-73.950495,Outdoor,New York,1,MN11
489,MN,Free,Harlem,40.806412,-73.952662,Outdoor,New York,1,MN11
490,MN,Free,Harlem,40.805584,-73.950536,Outdoor,New York,1,MN11
491,MN,Free,Harlem,40.81277,-73.93765,Outdoor,New York,1,MN03
492,MN,Free,Harlem,40.80623,-73.953922,Outdoor,New York,1,MN11
494,MN,Free,Harlem,40.804269,-73.955388,Outdoor,New York,1,MN11
495,MN,Free,Harlem,40.801294,-73.957722,Outdoor,New York,1,MN11
496,MN,Free,Harlem,40.803087,-73.942356,Outdoor,New York,1,MN34
497,MN,Free,Harlem,40.804242,-73.94178,Outdoor,New York,1,MN34
498,MN,Free,Harlem,40.804958,-73.941374,Outdoor,New York,1,MN34
499,MN,Free,Harlem,40.805624,-73.942812,Outdoor,New York,1,MN34
500,MN,Free,Harlem,40.806569,-73.944977,Outdoor,New York,1,MN11
501,MN,Free,Transit Wireless,40.755839,-74.001961,Subway Station,New York,1,MN13
502,MN,Free,Transit Wireless,40.777925,-73.951753,Subway Station,New York,1,MN32
503,MN,Free,Transit Wireless,40.768775,-73.958386,Subway Station,New York,1,MN31
504,MN,Free,Transit Wireless,40.759145,-73.95326,Subway Station,New York,1,MN31
505,MN,Free,Transit Wireless,40.76463,-73.966115,Subway Station,New York,1,MN40
506,MN,Free,Transit Wireless,40.784267,-73.947114,Subway Station,New York,1,MN33
507,MN,Free,LinkNYC - Citybridge,40.757729,-73.969615,Outdoor Kiosk,New York,1,MN19
508,MN,Free,LinkNYC - Citybridge,40.758993,-73.968727,Outdoor Kiosk,New York,1,MN19
509,MN,Free,LinkNYC - Citybridge,40.759632,-73.967828,Outdoor Kiosk,New York,1,MN19
510,MN,Free,LinkNYC - Citybridge,40.75961,-73.968242,Outdoor Kiosk,New York,1,MN19
511,MN,Free,LinkNYC - Citybridge,40.760347,-73.967306,Outdoor Kiosk,New York,1,MN19
512,MN,Free,LinkNYC - Citybridge,40.73347,-73.987384,Outdoor Kiosk,New York,1,MN21
513,MN,Free,LinkNYC - Citybridge,40.731521,-73.982765,Outdoor Kiosk,New York,1,MN21
514,MN,Free,LinkNYC - Citybridge,40.73296,-73.986173,Outdoor Kiosk,New York,1,MN21
515,MN,Free,LinkNYC - Citybridge,40.735626,-73.985322,Outdoor Kiosk,New York,1,MN21
516,MN,Free,LinkNYC - Citybridge,40.73196,-73.983802,Outdoor Kiosk,New York,1,MN21
517,MN,Free,LinkNYC - Citybridge,40.736789,-73.984486,Outdoor Kiosk,New York,1,MN21
518,MN,Free,LinkNYC - Citybridge,40.734031,-73.986488,Outdoor Kiosk,New York,1,MN21
519,MN,Free,LinkNYC - Citybridge,40.760631,-73.968671,Outdoor Kiosk,New York,1,MN19
520,MN,Free,LinkNYC - Citybridge,40.761101,-73.967084,Outdoor Kiosk,New York,1,MN19
521,BK,Free,City Tech,40.696027,-73.988456,Outdoor,Brooklyn,3,BK38
522,BK,Free,City Tech,40.695921,-73.988118,Outdoor,Brooklyn,3,BK38
523,BK,Free,City Tech,40.695902,-73.987394,Outdoor,Brooklyn,3,BK38
524,BK,Free,City Tech,40.69511,-73.988482,Outdoor,Brooklyn,3,BK38
525,BK,Free,City Tech,40.69511,-73.988482,Outdoor,Brooklyn,3,BK38
526,BK,Free,City Tech,40.695902,-73.987394,Outdoor,Brooklyn,3,BK38
527,BK,Free,City Tech,40.696027,-73.988456,Outdoor,Brooklyn,3,BK38
